1,1,265.29499999999996,512.9449999999999,-1,-1,1,-1,-1,-1
2,1,268.515,511.44500000000005,-1,-1,1,-1,-1,-1
3,1,272.72499999999997,504.47,-1,-1,1,-1,-1,-1
4,1,270.295,504.06,-1,-1,1,-1,-1,-1
5,1,273.1,505.93499999999995,-1,-1,1,-1,-1,-1
6,1,275.61,510.265,-1,-1,1,-1,-1,-1
7,1,277.89,509.47,-1,-1,1,-1,-1,-1
8,1,283.565,506.61,-1,-1,1,-1,-1,-1
9,1,291.65,511.765,-1,-1,1,-1,-1,-1
10,1,299.07,514.965,-1,-1,1,-1,-1,-1
11,1,305.46500000000003,517.635,-1,-1,1,-1,-1,-1
12,1,313.355,512.5550000000001,-1,-1,1,-1,-1,-1
13,1,322.69,510.26,-1,-1,1,-1,-1,-1
14,1,331.395,505.78499999999997,-1,-1,1,-1,-1,-1
15,1,339.01,503.32000000000005,-1,-1,1,-1,-1,-1
16,1,347.9,498.20500000000004,-1,-1,1,-1,-1,-1
17,1,356.515,494.72,-1,-1,1,-1,-1,-1
17,2,708.515,423.54999999999995,-1,-1,1,-1,-1,-1
18,1,363.74,494.13,-1,-1,1,-1,-1,-1
18,2,718.1199999999999,421.35,-1,-1,1,-1,-1,-1
19,1,370.015,495.06500000000005,-1,-1,1,-1,-1,-1
19,2,725.4649999999999,422.19,-1,-1,1,-1,-1,-1
20,2,731.825,423.33000000000004,-1,-1,1,-1,-1,-1
20,1,377.105,494.3,-1,-1,1,-1,-1,-1
21,1,380.35,494.4,-1,-1,1,-1,-1,-1
21,2,737.5999999999999,423.88,-1,-1,1,-1,-1,-1
22,1,387.1,496.595,-1,-1,1,-1,-1,-1
22,2,742.105,423.13,-1,-1,1,-1,-1,-1
23,2,748.54,422.015,-1,-1,1,-1,-1,-1
23,1,390.23,497.59,-1,-1,1,-1,-1,-1
24,1,395.88,501.74,-1,-1,1,-1,-1,-1
24,2,753.73,422.31,-1,-1,1,-1,-1,-1
25,2,757.195,422.83,-1,-1,1,-1,-1,-1
25,1,397.69500000000005,503.13,-1,-1,1,-1,-1,-1
26,2,763.235,422.19,-1,-1,1,-1,-1,-1
26,1,401.785,505.36,-1,-1,1,-1,-1,-1
27,1,405.32500000000005,505.015,-1,-1,1,-1,-1,-1
27,2,770.5,421.58000000000004,-1,-1,1,-1,-1,-1
28,1,409.605,503.05999999999995,-1,-1,1,-1,-1,-1
28,2,778.16,418.46,-1,-1,1,-1,-1,-1
29,1,412.67499999999995,502.31,-1,-1,1,-1,-1,-1
29,2,786.27,417.875,-1,-1,1,-1,-1,-1
30,1,418.63,504.35,-1,-1,1,-1,-1,-1
30,2,787.585,422.185,-1,-1,1,-1,-1,-1
31,1,420.08000000000004,503.815,-1,-1,1,-1,-1,-1
31,2,794.645,422.74,-1,-1,1,-1,-1,-1
32,1,425.52,503.225,-1,-1,1,-1,-1,-1
32,2,803.5899999999999,431.28499999999997,-1,-1,1,-1,-1,-1
33,1,428.61,502.52,-1,-1,1,-1,-1,-1
34,1,433.41499999999996,504.84000000000003,-1,-1,1,-1,-1,-1
35,1,437.09000000000003,505.865,-1,-1,1,-1,-1,-1
36,1,438.21000000000004,505.21999999999997,-1,-1,1,-1,-1,-1
37,1,443.69500000000005,509.81000000000006,-1,-1,1,-1,-1,-1
38,1,449.625,506.39,-1,-1,1,-1,-1,-1
39,1,457.72,506.88,-1,-1,1,-1,-1,-1
40,1,460.995,510.21000000000004,-1,-1,1,-1,-1,-1
41,1,466.84000000000003,510.265,-1,-1,1,-1,-1,-1
42,1,474.33500000000004,504.795,-1,-1,1,-1,-1,-1
43,1,482.66499999999996,505.315,-1,-1,1,-1,-1,-1
44,1,491.345,505.90500000000003,-1,-1,1,-1,-1,-1
45,1,498.075,504.08500000000004,-1,-1,1,-1,-1,-1
46,1,508.19,502.075,-1,-1,1,-1,-1,-1
47,1,517.97,498.02,-1,-1,1,-1,-1,-1
48,1,530.155,497.84000000000003,-1,-1,1,-1,-1,-1
49,1,541.0550000000001,497.55499999999995,-1,-1,1,-1,-1,-1
50,1,554.43,496.53999999999996,-1,-1,1,-1,-1,-1
51,1,565.7650000000001,496.46500000000003,-1,-1,1,-1,-1,-1
52,1,574.04,495.79999999999995,-1,-1,1,-1,-1,-1
53,1,587.86,503.225,-1,-1,1,-1,-1,-1
54,1,597.665,496.25,-1,-1,1,-1,-1,-1
55,1,612.595,494.745,-1,-1,1,-1,-1,-1
57,3,641.925,487.09,-1,-1,1,-1,-1,-1
58,3,653.57,482.305,-1,-1,1,-1,-1,-1
59,3,667.425,481.58000000000004,-1,-1,1,-1,-1,-1
60,3,677.0350000000001,485.835,-1,-1,1,-1,-1,-1
61,3,685.185,486.715,-1,-1,1,-1,-1,-1
62,3,697.8299999999999,487.715,-1,-1,1,-1,-1,-1
63,3,707.225,489.04,-1,-1,1,-1,-1,-1
64,3,716.19,494.32000000000005,-1,-1,1,-1,-1,-1
64,4,683.845,408.98,-1,-1,1,-1,-1,-1
65,3,724.345,495.43999999999994,-1,-1,1,-1,-1,-1
65,4,689.905,408.30499999999995,-1,-1,1,-1,-1,-1
66,3,733.72,495.095,-1,-1,1,-1,-1,-1
66,4,692.66,409.41999999999996,-1,-1,1,-1,-1,-1
67,3,746.065,494.895,-1,-1,1,-1,-1,-1
68,3,755.265,495.34,-1,-1,1,-1,-1,-1
69,3,763.6700000000001,495.97,-1,-1,1,-1,-1,-1
70,3,772.55,495.52000000000004,-1,-1,1,-1,-1,-1
71,3,781.21,496.445,-1,-1,1,-1,-1,-1
72,3,794.0350000000001,496.54499999999996,-1,-1,1,-1,-1,-1
73,3,805.005,496.315,-1,-1,1,-1,-1,-1
74,3,818.5250000000001,495.405,-1,-1,1,-1,-1,-1
75,3,827.785,495.375,-1,-1,1,-1,-1,-1
76,3,837.96,495.135,-1,-1,1,-1,-1,-1
77,3,852.7049999999999,496.895,-1,-1,1,-1,-1,-1
78,3,867.69,497.5,-1,-1,1,-1,-1,-1
