seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
adour_2_1,1.0,0.8889173758742595,0.8889173758742595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8108108108108109,0.2523364485981308,0.0,0.898060382074155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8108108108108109,0.2523364485981308,0.0,0.898060382074155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8108108108108109,0.2523364485981308,0.0,0.898060382074155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955223880597015,0.40298507462686567,0.0,0.9104477611940299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955223880597015,0.40298507462686567,0.0,0.9104477611940299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955223880597015,0.40298507462686567,0.0,0.9104477611940299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955223880597015,0.40298507462686567,0.0,0.9104477611940299,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8889173758742595,0.8961266237248792,0.91446502614739,1.0,0.8964878770452852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8521145659838941,0.31888528120532,0.0,0.9037368340625901,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,60.0,27.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,67.0,6.0,1.0,0.8889173758742595,1.0,1.0,1.0,1.0,0.0,0.0,0.8889173758742595,1.0,0.0,1.0,59.557464183575384,67,0,0,0,1,0,0,0.0,67,1.0,1.0,1.0,67,0,0,67,67,1,1
adour_2_2,1.0,0.949191082869553,0.949191082869553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.3448275862068966,0.9579984443868291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.3448275862068966,0.9579984443868291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.3448275862068966,0.9579984443868291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.5128205128205128,0.970310391363023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.5128205128205128,0.970310391363023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.5128205128205128,0.970310391363023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.5128205128205128,0.970310391363023,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.949191082869553,0.9551995662835324,0.9709821091726981,0.950654214959928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8894991799933214,0.42051713353118003,0.9636850691328686,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,36.0,20.0,37.8421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.1578947368421053,1.0,0.949191082869553,1.0,1.0,1.0,1.0,0.0,0.0,0.949191082869553,1.0,0.0,1.0,37.01845223191257,39,0,0,0,1,0,0,0.0,39,1.0,1.0,1.0,39,0,0,39,39,1,1
adour_2_3,0.5981999141214431,0.9031313345381075,0.5402530867610802,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.5981999141214431,0.26045530383271603,0.004998750468554773,0.549202768124516,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.35784313725490197,0.17372881355932204,0.0036231884057971015,0.3295097544893922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3904761904761905,0.006896551724137931,0.9156511969579121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2808219178082192,0.00684931506849315,0.462509012256669,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.5572519083969466,0.31297709923664124,0.007633587786259542,0.5154680594616312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5616438356164384,0.0136986301369863,0.925018024513338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5616438356164384,0.0136986301369863,0.925018024513338,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9031313345381075,0.9191046787438916,0.9745667540412164,0.907731795785944,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.33114086529447145,0.006872892814876451,0.6504646862252977,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,41.0,1.0,67.52631578947368,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,105.0,145.0,78.47368421052632,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,90.0,130.0,63.473684210526315,0.10273972602739725,0.9031313345381075,0.10273972602739725,0.5,0.5572519083969466,0.5,0.0,0.5,0.05430539329645101,0.5270758122743683,0.7945205479452054,0.10273972602739725,65.92858742128185,73,73,58,0,1,0,1,0.0,73,0.5270758122743683,0.5,0.5572519083969466,73,73,58,131,146,4,2
adour_2_4,0.9822994862575031,0.9399597025923376,0.9233219329592086,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.9822994862575031,0.8501180801561576,0.2472066162365221,0.9366534717247491,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.8360655737704918,0.24444444444444444,0.9202115152707768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.864406779661017,0.25,0.9533898305084746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9272727272727272,0.4,0.9645933014354066,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.8947368421052632,0.38596491228070173,0.9307479224376732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9272727272727272,0.4,0.9645933014354066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9272727272727272,0.4,0.9645933014354066,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9399597025923376,0.9449420589239926,0.9641162097774096,0.9414933269879548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8952881279506093,0.31622776601683794,0.9585008365246025,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,22.0,53.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,1.9473684210526316,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,35.0,3.9473684210526314,0.9636363636363636,0.9399597025923376,0.9636363636363636,1.0,0.9649122807017544,1.0,0.0,0.0,0.9035960662287013,0.9821428571428571,0.03636363636363636,0.9636363636363636,51.69778364257857,55,0,2,0,1,0,0,0.0,55,0.9821428571428571,1.0,0.9649122807017544,55,0,2,57,55,2,1
adour_2_5,0.6521864934374387,0.9068552528182369,0.5914387473908479,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.5399475831087042,0.2841748345955454,0.16984155512168936,0.6015235719907872,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.7307692307692307,0.2857142857142857,0.15384615384615385,0.7984384037015616,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.39895411605937925,0.2826436781609195,0.1875,0.4550987143156884,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.7916666666666666,0.4166666666666667,0.25,0.8135964912280701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.47619047619047616,0.2857142857142857,0.9298245614035087,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.4861111111111112,0.42324561403508776,0.3416666666666667,0.25,0.46277316097260707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9097744360902255,0.592857142857143,0.42857142857142855,0.9437475267115154,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9068552528182369,0.9146647499316563,0.9505472172686151,0.9700014071063584,0.9128893378630748,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.6521864934374387,0.5619952626256517,0.34317371582584305,0.21650635094610965,0.6082452223366644,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,10.0,6.0,19.526315789473685,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,14.0,18.0,4.473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0,1.4736842105263157,0.8333333333333334,0.9068552528182369,0.875,0.875,1.0,1.0,0.0,0.0,0.7518316795492906,0.9333333333333333,0.0,0.875,19.043960309182975,21,3,0,1,1,0,0,0.0,24,0.6222222222222222,0.5833333333333334,0.6666666666666666,14,10,7,21,24,2,1
adour_2_6,0.24991780371305033,0.8396463165282022,0.20984256332248097,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.18650065989346515,0.08022236497416474,0.014738087057654786,0.009879223808022305,0.21263723112784538,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.29411764705882354,0.13402061855670103,0.018518518518518517,0.009174311926605505,0.34787774999509485,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.11826048687837307,0.048019684667589616,0.011729405346426622,0.010638297872340425,0.13012114320624082,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.32051282051282054,0.16666666666666666,0.02564102564102564,0.01282051282051282,0.3515519568151147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78125,0.40625,0.0625,0.03125,0.8569078947368421,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.15224358974358973,0.12256410256410255,0.05226824457593688,0.01282051282051282,0.01282051282051282,0.13074353783867954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296470588235294,0.522737556561086,0.5294117647058824,0.058823529411764705,0.8916115741843297,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8396463165282022,0.8574858361588589,0.8868264580223777,0.9488351956615712,0.9896593036984929,0.8567106074454913,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.24991780371305033,0.19468950204006058,0.08946105732625567,0.01734226003846408,0.011678545896676292,0.21378623268406374,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,25.0,13.0,2.0,1.0,27.42105263157895,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,53.0,65.0,76.0,77.0,50.578947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,30.0,31.0,4.578947368421052,0.358974358974359,0.8396463165282022,0.41025641025641024,0.41025641025641024,1.0,0.0,1.0,0.0,0.29318823242182657,0.5818181818181818,0.0,0.4025376924188723,26.86868212890247,32,46,0,4,0,1,0,0.0,78,0.3090909090909091,0.21794871794871795,0.53125,17,61,15,32,78,5,1
adour_2_7,1.0,0.932757891761003,0.932757891761003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9050124966251124,0.6831300510639732,0.33562056813598273,0.9433559534644772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.2459016393442623,0.9339948231233821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91005291005291,0.7777777777777778,0.458074074074074,0.9550476190476191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.75,0.39473684210526316,0.9522160664819944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.75,0.39473684210526316,0.9522160664819944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9502923976608186,0.8333333333333334,0.6070175438596492,0.9679285934133578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9502923976608186,0.8333333333333334,0.6070175438596492,0.9679285934133578,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.932757891761003,0.9381265309836812,0.9517540345866469,0.9700754175906432,0.9360043290177378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285232299039039,0.7637626158259734,0.42522783710652384,0.9535533517282315,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,72.0,57.0,30.0,72.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,46.0,3.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,46.0,3.6315789473684212,1.0,0.932757891761003,1.0,1.0,1.0,1.0,0.0,0.0,0.932757891761003,1.0,0.0,1.0,70.88959977383622,76,0,0,0,2,0,0,0.0,38,1.0,1.0,1.0,76,0,0,76,76,2,2
