1,1,400.6499999999999,550.1649999999998,-1,-1,1,-1,-1,-1
2,1,409.18,552.1,-1,-1,1,-1,-1,-1
3,1,416.1549999999999,552.675,-1,-1,1,-1,-1,-1
4,1,420.71500000000003,552.975,-1,-1,1,-1,-1,-1
5,1,427.18499999999995,557.495,-1,-1,1,-1,-1,-1
6,1,437.2949999999999,557.705,-1,-1,1,-1,-1,-1
7,1,442.96999999999997,557.8499999999999,-1,-1,1,-1,-1,-1
8,1,450.935,553.565,-1,-1,1,-1,-1,-1
9,1,459.09000000000003,557.6549999999999,-1,-1,1,-1,-1,-1
10,1,470.2749999999999,557.88,-1,-1,1,-1,-1,-1
11,1,480.16999999999996,558.5299999999999,-1,-1,1,-1,-1,-1
12,1,488.87,559.05,-1,-1,1,-1,-1,-1
13,1,500.34499999999997,560.2049999999998,-1,-1,1,-1,-1,-1
14,1,512.4549999999999,561.5799999999999,-1,-1,1,-1,-1,-1
15,1,522.85,566.525,-1,-1,1,-1,-1,-1
16,1,533.6899999999998,567.525,-1,-1,1,-1,-1,-1
17,1,546.05,569.09,-1,-1,1,-1,-1,-1
18,1,557.3299999999999,574.45,-1,-1,1,-1,-1,-1
19,1,571.505,575.355,-1,-1,1,-1,-1,-1
20,1,581.475,576.1749999999998,-1,-1,1,-1,-1,-1
21,1,595.0849999999999,582.0450000000001,-1,-1,1,-1,-1,-1
22,1,605.86,581.735,-1,-1,1,-1,-1,-1
23,1,619.1649999999998,581.915,-1,-1,1,-1,-1,-1
24,1,634.2149999999999,578.035,-1,-1,1,-1,-1,-1
25,1,645.5499999999998,582.265,-1,-1,1,-1,-1,-1
26,1,659.5399999999998,582.4499999999999,-1,-1,1,-1,-1,-1
27,1,673.46,577.38,-1,-1,1,-1,-1,-1
28,1,689.26,577.045,-1,-1,1,-1,-1,-1
29,1,701.48,575.665,-1,-1,1,-1,-1,-1
30,1,717.445,574.305,-1,-1,1,-1,-1,-1
31,1,732.805,568.3299999999999,-1,-1,1,-1,-1,-1
32,1,749.3449999999999,566.4699999999999,-1,-1,1,-1,-1,-1
33,1,764.7699999999999,561.725,-1,-1,1,-1,-1,-1
34,1,785.8399999999998,559.0899999999999,-1,-1,1,-1,-1,-1
35,1,802.725,553.8249999999999,-1,-1,1,-1,-1,-1
36,1,819.785,552.235,-1,-1,1,-1,-1,-1
37,1,836.385,552.99,-1,-1,1,-1,-1,-1
38,1,858.0999999999998,551.3699999999999,-1,-1,1,-1,-1,-1
39,1,877.1699999999998,550.4999999999999,-1,-1,1,-1,-1,-1
40,1,898.1699999999998,550.1449999999999,-1,-1,1,-1,-1,-1
41,1,917.3499999999999,545.4100000000001,-1,-1,1,-1,-1,-1
42,1,939.9149999999998,545.2249999999999,-1,-1,1,-1,-1,-1
43,1,963.89,544.275,-1,-1,1,-1,-1,-1
44,1,988.17,543.415,-1,-1,1,-1,-1,-1
45,1,1013.565,542.26,-1,-1,1,-1,-1,-1
46,1,1037.885,543.36,-1,-1,1,-1,-1,-1
47,1,1065.0949999999998,543.52,-1,-1,1,-1,-1,-1
48,1,1091.1999999999996,544.1249999999999,-1,-1,1,-1,-1,-1
49,1,1118.3299999999997,549.905,-1,-1,1,-1,-1,-1
50,1,1147.4049999999997,551.8349999999999,-1,-1,1,-1,-1,-1
51,1,1171.99,553.3199999999999,-1,-1,1,-1,-1,-1
52,1,1198.05,559.93,-1,-1,1,-1,-1,-1
53,1,1222.205,567.065,-1,-1,1,-1,-1,-1
54,1,1249.21,574.095,-1,-1,1,-1,-1,-1
55,1,1275.31,576.8050000000001,-1,-1,1,-1,-1,-1
56,1,1300.9850000000001,582.9149999999998,-1,-1,1,-1,-1,-1
57,1,1328.51,591.005,-1,-1,1,-1,-1,-1
58,1,1353.11,597.915,-1,-1,1,-1,-1,-1
59,1,1378.4249999999997,600.745,-1,-1,1,-1,-1,-1
60,1,1404.8200000000002,608.0199999999999,-1,-1,1,-1,-1,-1
61,1,1432.9450000000002,614.6249999999999,-1,-1,1,-1,-1,-1
62,1,1458.2549999999999,622.3,-1,-1,1,-1,-1,-1
63,1,1483.5900000000001,629.8499999999998,-1,-1,1,-1,-1,-1
64,1,1509.1249999999998,631.425,-1,-1,1,-1,-1,-1
65,1,1533.07,632.2650000000001,-1,-1,1,-1,-1,-1
66,1,1557.2949999999998,633.71,-1,-1,1,-1,-1,-1
67,1,1579.395,639.47,-1,-1,1,-1,-1,-1
68,1,1600.9899999999996,640.515,-1,-1,1,-1,-1,-1
69,1,1624.6799999999998,640.475,-1,-1,1,-1,-1,-1
70,1,1642.95,641.175,-1,-1,1,-1,-1,-1
71,1,1661.7150000000001,641.5,-1,-1,1,-1,-1,-1
72,1,1680.8899999999996,645.7149999999999,-1,-1,1,-1,-1,-1
73,1,1698.415,645.555,-1,-1,1,-1,-1,-1
74,1,1716.96,641.5849999999999,-1,-1,1,-1,-1,-1
75,1,1733.715,640.965,-1,-1,1,-1,-1,-1
76,1,1752.79,640.0550000000001,-1,-1,1,-1,-1,-1
77,1,1766.2099999999998,641.26,-1,-1,1,-1,-1,-1
78,1,1785.06,639.705,-1,-1,1,-1,-1,-1
79,1,1798.4299999999996,639.36,-1,-1,1,-1,-1,-1
